,Case Number,Year,Type,Country,Types,Decade
1668,1955.12.11,1955,Boating,USA,Boating,1950.0
1669,1955.09.20,1955,Unprovoked,USA,Unprovoked,1950.0
1670,1955.09.04,1955,Unprovoked,USA,Unprovoked,1950.0
1671,1955.09.03,1955,Unprovoked,USA,Unprovoked,1950.0
1672,1955.08.30.a,1955,Provoked,USA,Provoked,1950.0
1673,1955.08.04.R,1955,Provoked,USA,Provoked,1950.0
1674,1955.07.23,1955,Unprovoked,USA,Unprovoked,1950.0
1675,1955.05.08,1955,Provoked,USA,Provoked,1950.0
1676,1955.04.00,1955,Unprovoked,USA,Unprovoked,1950.0
1677,1955.02.10,1955,Unprovoked,USA,Unprovoked,1950.0
1678,1955.02.06,1955,Unprovoked,USA,Unprovoked,1950.0
1679,1955.00.00.f,1955,Unprovoked,USA,Unprovoked,1950.0
1680,1954.11.20,1954,Unprovoked,USA,Unprovoked,1950.0
1681,1954.10.07,1954,Sea Disaster,USA,Sea Disaster,1950.0
1682,1954.09.21,1954,Unprovoked,USA,Unprovoked,1950.0
1683,1954.07.04.R,1954,Unprovoked,USA,Unprovoked,1950.0
1684,1954.06.29,1954,Provoked,USA,Provoked,1950.0
1685,1954.00.00.b,1954,Unprovoked,USA,Unprovoked,1950.0
1686,1953.09.20.R,1953,Unprovoked,USA,Unprovoked,1950.0
1687,1953.09.18,1953,Sea Disaster,USA,Sea Disaster,1950.0
1688,1953.09.03.R,1953,Unprovoked,USA,Unprovoked,1950.0
1689,1953.09.02,1953,Unprovoked,USA,Unprovoked,1950.0
1690,1953.07.26,1953,Unprovoked,USA,Unprovoked,1950.0
1691,1953.07.16,1953,Provoked,USA,Provoked,1950.0
1692,1953.07.15,1953,Unprovoked,USA,Unprovoked,1950.0
1693,1953.07.04,1953,Unprovoked,USA,Unprovoked,1950.0
1694,1953.04.04,1953,Unprovoked,USA,Unprovoked,1950.0
1695,1953.02.18,1953,Provoked,USA,Provoked,1950.0
1696,1953.00.00.a,1953,Unprovoked,USA,Unprovoked,1950.0
1697,1952.08.03,1952,Unprovoked,USA,Unprovoked,1950.0
1698,1952.12.07,1952,Unprovoked,USA,Unprovoked,1950.0
1699,1952.12.03,1952,Unprovoked,USA,Unprovoked,1950.0
1700,1952.07.27.d,1952,Boating,USA,Boating,1950.0
1701,1952.07.27.c,1952,Provoked,USA,Provoked,1950.0
1702,1952.07.27.b,1952,Provoked,USA,Provoked,1950.0
1703,1952.07.27.a,1952,Sea Disaster,USA,Sea Disaster,1950.0
1704,1952.07.13,1952,Provoked,USA,Provoked,1950.0
1705,1952.07.05,1952,Unprovoked,USA,Unprovoked,1950.0
1706,1952.05.27,1952,Unprovoked,USA,Unprovoked,1950.0
1707,1952.00.00.a,1952,Unprovoked,USA,Unprovoked,1950.0
1708,1951.07.19.R,1951,Unprovoked,USA,Unprovoked,1950.0
1709,1951.06.25,1951,Unprovoked,USA,Unprovoked,1950.0
1710,1950.10.08,1950,Unprovoked,USA,Unprovoked,1940.0
1711,1950.07.10,1950,Unprovoked,USA,Unprovoked,1940.0
1712,1950.07.00,1950,Unprovoked,USA,Unprovoked,1940.0
1713,1950.06.25,1950,Unprovoked,USA,Unprovoked,1940.0
1714,1950.06.06,1950,Sea Disaster,USA,Sea Disaster,1940.0
1715,1950.00.00.h,1950,Unprovoked,USA,Unprovoked,1940.0
1716,1949.07.25,1949,Unprovoked,USA,Unprovoked,1940.0
1717,1949.07.16,1949,Provoked,USA,Provoked,1940.0
1718,1948.09.19.b,1948,Unprovoked,USA,Unprovoked,1940.0
1719,1948.09.19.a,1948,Unprovoked,USA,Unprovoked,1940.0
1720,1948.07.01,1948,Unprovoked,USA,Unprovoked,1940.0
1721,1948.02.13,1948,Sea Disaster,USA,Sea Disaster,1940.0
1722,1948.00.00.d,1948,Provoked,USA,Provoked,1940.0
1723,1947.08.04,1947,Unprovoked,USA,Unprovoked,1940.0
1724,1947.07.27.R,1947,Provoked,USA,Provoked,1940.0
1725,1947.06.27,1947,Unprovoked,USA,Unprovoked,1940.0
1726,1945.08.06,1945,Unprovoked,USA,Unprovoked,1940.0
1727,1945.05.08,1945,Unprovoked,USA,Unprovoked,1940.0
1728,1944.12.02,1944,Provoked,USA,Provoked,1940.0
1729,1944.09.03,1944,Unprovoked,USA,Unprovoked,1940.0
1730,1944.05.31,1944,Unprovoked,USA,Unprovoked,1940.0
1731,1943.12.04,1943,Sea Disaster,USA,Sea Disaster,1940.0
1732,1943.07.18,1943,Sea Disaster,USA,Sea Disaster,1940.0
1733,1943.00.00.c,1943,Unprovoked,USA,Unprovoked,1940.0
1734,1943.00.00.b,1943,Unprovoked,USA,Unprovoked,1940.0
1735,1943.00.00.a,1943,Unprovoked,USA,Unprovoked,1940.0
1736,1942.06.04,1942,Unprovoked,USA,Unprovoked,1940.0
1737,1941.08.21.R,1941,Provoked,USA,Provoked,1940.0
1738,1941.08.01,1941,Unprovoked,USA,Unprovoked,1940.0
1739,1941.07.22,1941,Boating,USA,Boating,1940.0
1740,1941.07.01,1941,Provoked,USA,Provoked,1940.0
1741,1941.06.15,1941,Provoked,USA,Provoked,1940.0
1742,1941.03.09,1941,Provoked,USA,Provoked,1940.0
1743,1940.07.13.b,1940,Unprovoked,USA,Unprovoked,1930.0
1744,1940.07.13.a,1940,Unprovoked,USA,Unprovoked,1930.0
1745,1940.06.30,1940,Unprovoked,USA,Unprovoked,1930.0
1746,1939.10.04,1939,Unprovoked,USA,Unprovoked,1930.0
1747,1939.08.01,1939,Provoked,USA,Provoked,1930.0
1748,1939.07.14,1939,Provoked,USA,Provoked,1930.0
1749,1939.05.03,1939,Unprovoked,USA,Unprovoked,1930.0
1750,1938.08.18,1938,Provoked,USA,Provoked,1930.0
1751,1938.07.18,1938,Unprovoked,USA,Unprovoked,1930.0
1752,1938.07.17,1938,Provoked,USA,Provoked,1930.0
1753,1938.00.00.c,1938,Provoked,USA,Provoked,1930.0
1754,1937.11.13,1937,Sea Disaster,USA,Sea Disaster,1930.0
1755,1937.06.15,1937,Unprovoked,USA,Unprovoked,1930.0
1756,1937.05.30,1937,Provoked,USA,Provoked,1930.0
1757,1936.12.30,1936,Unprovoked,USA,Unprovoked,1930.0
1758,1936.09.04,1936,Unprovoked,USA,Unprovoked,1930.0
1759,1936.08.00,1936,Boating,USA,Boating,1930.0
1760,1936.07.25,1936,Unprovoked,USA,Unprovoked,1930.0
1761,1936.07.12,1936,Boating,USA,Boating,1930.0
1762,1936.06.06,1936,Unprovoked,USA,Unprovoked,1930.0
1763,1936.03.30,1936,Provoked,USA,Provoked,1930.0
1764,1935.09.21,1935,Unprovoked,USA,Unprovoked,1930.0
1765,1935.06.18,1935,Unprovoked,USA,Unprovoked,1930.0
1766,1935.04.08.R,1935,Unprovoked,USA,Unprovoked,1930.0
1767,1934.08.05,1934,Unprovoked,USA,Unprovoked,1930.0
1768,1934.06.20,1934,Unprovoked,USA,Unprovoked,1930.0
1769,1933.08.28.b,1933,Provoked,USA,Provoked,1930.0
1770,1933.08.28.a,1933,Unprovoked,USA,Unprovoked,1930.0
1771,1933.08.26.R,1933,Unprovoked,USA,Unprovoked,1930.0
1772,1933.07.07.R,1933,Unprovoked,USA,Unprovoked,1930.0
1773,1933.06.21,1933,Unprovoked,USA,Unprovoked,1930.0
1774,1933.06.16,1933,Unprovoked,USA,Unprovoked,1930.0
1775,1933.04.10,1933,Unprovoked,USA,Unprovoked,1930.0
1776,1932.08.10,1932,Provoked,USA,Provoked,1930.0
1777,1932.06.28,1932,Provoked,USA,Provoked,1930.0
1778,1932.06.26,1932,Provoked,USA,Provoked,1930.0
1779,1932.02.16,1932,Unprovoked,USA,Unprovoked,1930.0
1780,1931.09.21.b,1931,Unprovoked,USA,Unprovoked,1930.0
1781,1931.09.21.a,1931,Unprovoked,USA,Unprovoked,1930.0
1782,1931.08.27,1931,Boating,USA,Boating,1930.0
1783,1931.08.18,1931,Unprovoked,USA,Unprovoked,1930.0
1784,1931.08.06.R,1931,Unprovoked,USA,Unprovoked,1930.0
1785,1931.07.15,1931,Unprovoked,USA,Unprovoked,1930.0
1786,1931.06.14,1931,Unprovoked,USA,Unprovoked,1930.0
1787,1931.06.13,1931,Provoked,USA,Provoked,1930.0
1788,1931.06.04.R,1931,Unprovoked,USA,Unprovoked,1930.0
1789,1930.08.06,1930,Unprovoked,USA,Unprovoked,1920.0
1790,1930.07.11,1930,Unprovoked,USA,Unprovoked,1920.0
1791,1930.05.27,1930,Unprovoked,USA,Unprovoked,1920.0
1792,1930.03.07.R,1930,Unprovoked,USA,Unprovoked,1920.0
1793,1929.08.05,1929,Unprovoked,USA,Unprovoked,1920.0
1794,1929.06.23,1929,Provoked,USA,Provoked,1920.0
1795,1929.03.16,1929,Unprovoked,USA,Unprovoked,1920.0
1796,1929.00.00.c,1929,Provoked,USA,Provoked,1920.0
1797,1929.00.00.a,1929,Unprovoked,USA,Unprovoked,1920.0
1798,1928.11.18,1928,Provoked,USA,Provoked,1920.0
1799,1928.11.12,1928,Sea Disaster,USA,Sea Disaster,1920.0
1800,1928.09.00,1928,Unprovoked,USA,Unprovoked,1920.0
1801,1928.06.24.R,1928,Unprovoked,USA,Unprovoked,1920.0
1802,1927.01.08.R,1927,Unprovoked,USA,Unprovoked,1920.0
1803,1926.08.24,1926,Unprovoked,USA,Unprovoked,1920.0
1804,1926.07.12,1926,Boating,USA,Boating,1920.0
1805,1926.07.08,1926,Unprovoked,USA,Unprovoked,1920.0
1806,1926.05.18,1926,Unprovoked,USA,Unprovoked,1920.0
1807,1926.04.07,1926,Unprovoked,USA,Unprovoked,1920.0
1808,1925.11.00.b,1925,Unprovoked,USA,Unprovoked,1920.0
1809,1925.11.00.a,1925,Unprovoked,USA,Unprovoked,1920.0
1810,1925.08.02,1925,Unprovoked,USA,Unprovoked,1920.0
1811,1925.05.00,1925,Unprovoked,USA,Unprovoked,1920.0
1812,1925.01.27.R,1925,Unprovoked,USA,Unprovoked,1920.0
1813,1924.11.21,1924,Unprovoked,USA,Unprovoked,1920.0
1814,1924.07.31,1924,Unprovoked,USA,Unprovoked,1920.0
1815,1924.07.04,1924,Boating,USA,Boating,1920.0
1816,1924.06.18,1924,Provoked,USA,Provoked,1920.0
1817,1923.02.00,1923,Unprovoked,USA,Unprovoked,1920.0
1818,1923.00.00.c,1923,Boating,USA,Boating,1920.0
1819,1923.00.00.a,1923,Provoked,USA,Provoked,1920.0
1820,1923.00.00.a,1923,Provoked,USA,Provoked,1920.0
1821,1922.12.14,1922,Unprovoked,USA,Unprovoked,1920.0
1822,1922.09.28,1922,Unprovoked,USA,Unprovoked,1920.0
1823,1922.09.21.R,1922,Boating,USA,Boating,1920.0
1824,1922.07.19,1922,Unprovoked,USA,Unprovoked,1920.0
1825,1922.06.17,1922,Unprovoked,USA,Unprovoked,1920.0
1826,1920.06.29,1920,Unprovoked,USA,Unprovoked,1910.0
1827,1919.08.10,1919,Unprovoked,USA,Unprovoked,1910.0
1828,1919.05.29,1919,Unprovoked,USA,Unprovoked,1910.0
1829,1919.04.06,1919,Unprovoked,USA,Unprovoked,1910.0
1830,1919.00.00,1919,Unprovoked,USA,Unprovoked,1910.0
1831,1918.11.00.b,1918,Unprovoked,USA,Unprovoked,1910.0
1832,1917.09.21,1917,Unprovoked,USA,Unprovoked,1910.0
1833,1917.09.09,1917,Provoked,USA,Provoked,1910.0
1834,1917.07.18,1917,Unprovoked,USA,Unprovoked,1910.0
1835,1917.06.03,1917,Unprovoked,USA,Unprovoked,1910.0
1836,1916.10.11,1916,Provoked,USA,Provoked,1910.0
1837,1916.08.24,1916,Unprovoked,USA,Unprovoked,1910.0
1838,1916.07.26,1916,Unprovoked,USA,Unprovoked,1910.0
1839,1916.07.13,1916,Unprovoked,USA,Unprovoked,1910.0
1840,1916.07.12.c,1916,Unprovoked,USA,Unprovoked,1910.0
1841,1916.07.12.b,1916,Unprovoked,USA,Unprovoked,1910.0
1842,1916.07.12.a,1916,Unprovoked,USA,Unprovoked,1910.0
1843,1916.07.06,1916,Unprovoked,USA,Unprovoked,1910.0
1844,1916.07.01,1916,Unprovoked,USA,Unprovoked,1910.0
1845,1916.06.30,1916,Unprovoked,USA,Unprovoked,1910.0
1846,1916.06.23,1916,Provoked,USA,Provoked,1910.0
1847,1915.08.03,1915,Unprovoked,USA,Unprovoked,1910.0
1848,1914.09.09,1914,Unprovoked,USA,Unprovoked,1910.0
1849,1914.07.08.R,1914,Provoked,USA,Provoked,1910.0
1850,1914.05.14,1914,Provoked,USA,Provoked,1910.0
1851,1914.03.03,1914,Unprovoked,USA,Unprovoked,1910.0
1852,1913.12.30.R,1913,Provoked,USA,Provoked,1910.0
1853,1913.09.21,1913,Unprovoked,USA,Unprovoked,1910.0
1854,1913.07.12,1913,Unprovoked,USA,Unprovoked,1910.0
1855,1913.05.21,1913,Provoked,USA,Provoked,1910.0
1856,1912.08.30,1912,Unprovoked,USA,Unprovoked,1910.0
1857,1912.07.23,1912,Unprovoked,USA,Unprovoked,1910.0
1858,1911.10.26,1911,Unprovoked,USA,Unprovoked,1910.0
1859,1911.09.23,1911,Unprovoked,USA,Unprovoked,1910.0
1860,1911.09.20,1911,Unprovoked,USA,Unprovoked,1910.0
1861,1911.09.17,1911,Unprovoked,USA,Unprovoked,1910.0
1862,1911.07.16.R,1911,Provoked,USA,Provoked,1910.0
1863,1911.05.01.R,1911,Provoked,USA,Provoked,1910.0
1864,1911.00.00.b,1911,Unprovoked,USA,Unprovoked,1910.0
1865,1909.12.26.R,1909,Unprovoked,USA,Unprovoked,1900.0
1866,1909.09.04.R,1909,Provoked,USA,Provoked,1900.0
1867,1909.08.13,1909,Unprovoked,USA,Unprovoked,1900.0
1868,1909.07.24,1909,Unprovoked,USA,Unprovoked,1900.0
1869,1909.07.15,1909,Unprovoked,USA,Unprovoked,1900.0
1870,1908.09.05,1908,Unprovoked,USA,Unprovoked,1900.0
1871,1908.06.08,1908,Sea Disaster,USA,Sea Disaster,1900.0
1872,1908.01.08,1908,Unprovoked,USA,Unprovoked,1900.0
1873,1907.10.08,1907,Unprovoked,USA,Unprovoked,1900.0
1874,1907.08.08.R,1907,Unprovoked,USA,Unprovoked,1900.0
1875,1907.07.00,1907,Unprovoked,USA,Unprovoked,1900.0
1876,1907.03.26,1907,Unprovoked,USA,Unprovoked,1900.0
1877,1907.00.00.a,1907,Unprovoked,USA,Unprovoked,1900.0
1878,1906.10.10.d.R,1906,Unprovoked,USA,Unprovoked,1900.0
1879,1906.10.10.c.R,1906,Unprovoked,USA,Unprovoked,1900.0
1880,1906.10.10.b.R,1906,Unprovoked,USA,Unprovoked,1900.0
1881,1906.10.10.a.R,1906,Unprovoked,USA,Unprovoked,1900.0
1882,1906.09.00,1906,Provoked,USA,Provoked,1900.0
1883,1906.08.04,1906,Unprovoked,USA,Unprovoked,1900.0
1884,1906.07.05.R,1906,Unprovoked,USA,Unprovoked,1900.0
1885,1905.08.00.b,1905,Unprovoked,USA,Unprovoked,1900.0
1886,1905.07.29,1905,Unprovoked,USA,Unprovoked,1900.0
1887,1905.07.00,1905,Unprovoked,USA,Unprovoked,1900.0
1888,1905.05.22,1905,Unprovoked,USA,Unprovoked,1900.0
1889,1905.00.00.b,1905,Boating,USA,Boating,1900.0
1890,1904.07.28,1904,Unprovoked,USA,Unprovoked,1900.0
1891,1904.07.27,1904,Unprovoked,USA,Unprovoked,1900.0
1892,1904.00.00.a,1904,Unprovoked,USA,Unprovoked,1900.0
1893,1903.09.16.R,1903,Unprovoked,USA,Unprovoked,1900.0
1894,1903.00.00.a,1903,Unprovoked,USA,Unprovoked,1900.0
1895,1902.11.01.R,1902,Unprovoked,USA,Unprovoked,1900.0
1896,1902.08.08,1902,Unprovoked,USA,Unprovoked,1900.0
1897,1902.07.06,1902,Provoked,USA,Provoked,1900.0
1898,1901.00.00,1901,Unprovoked,USA,Unprovoked,1900.0
1899,1900.09.13,1900,Unprovoked,USA,Unprovoked,
1900,1900.09.05,1900,Unprovoked,USA,Unprovoked,
1901,1900.08.21,1900,Unprovoked,USA,Unprovoked,
1902,1900.07.00,1900,Provoked,USA,Provoked,
1903,1900.00.00.b,1900,Unprovoked,USA,Unprovoked,
1904,1899.08.23.R,1899,Provoked,USA,Provoked,
1905,1899.08.15,1899,Unprovoked,USA,Unprovoked,
1906,1899.00.00.b,1899,Boating,USA,Boating,
1907,1899.00.00.a,1899,Unprovoked,USA,Unprovoked,
1908,1898.10.28,1898,Unprovoked,USA,Unprovoked,
1909,1898.08.22,1898,Unprovoked,USA,Unprovoked,
1910,1898.00.00.f,1898,Unprovoked,USA,Unprovoked,
1911,1898.00.00.b,1898,Unprovoked,USA,Unprovoked,
1912,1898.00.00 g,1898,Sea Disaster,USA,Sea Disaster,
1913,1897.12.04.R,1897,Provoked,USA,Provoked,
1914,1897.09.17,1897,Provoked,USA,Provoked,
1915,1897.09.06,1897,Unprovoked,USA,Unprovoked,
1916,1897.03.15.a.R,1897,Unprovoked,USA,Unprovoked,
1917,1896.07.25,1896,Unprovoked,USA,Unprovoked,
1918,1896.06.21.R,1896,Unprovoked,USA,Unprovoked,
1919,1896.00.00.b,1896,Unprovoked,USA,Unprovoked,
1920,1895.09.00,1895,Provoked,USA,Provoked,
1921,1895.08.11,1895,Unprovoked,USA,Unprovoked,
1922,1895.08.02,1895,Unprovoked,USA,Unprovoked,
1923,1894.12.11,1894,Provoked,USA,Provoked,
1924,1894.10.06.R,1894,Unprovoked,USA,Unprovoked,
1925,1894.09.12.R,1894,Unprovoked,USA,Unprovoked,
1926,1894.09.01.R,1894,Provoked,USA,Provoked,
1927,1894.08.21,1894,Unprovoked,USA,Unprovoked,
1928,1894.08.01,1894,Unprovoked,USA,Unprovoked,
1929,1894.06.29,1894,Unprovoked,USA,Unprovoked,
1930,1894.06.15.b.R,1894,Unprovoked,USA,Unprovoked,
1931,1892.09.16.R,1892,Unprovoked,USA,Unprovoked,
1932,1891.08.29,1891,Provoked,USA,Provoked,
1933,1890.08.17.R,1890,Provoked,USA,Provoked,
1934,1890.08.09,1890,Unprovoked,USA,Unprovoked,
1935,1889.07.21,1889,Unprovoked,USA,Unprovoked,
1936,1889.07.19,1889,Unprovoked,USA,Unprovoked,
1937,1889.01.31.R,1889,Provoked,USA,Provoked,
1938,1888.08.01.R,1888,Boating,USA,Boating,
1939,1887.10.18,1887,Unprovoked,USA,Unprovoked,
1940,1886.08.00.c,1886,Boating,USA,Boating,
1941,1886.08.00.b,1886,Provoked,USA,Provoked,
1942,1886.08.00.a,1886,Boating,USA,Boating,
1943,1885.07.26.c,1885,Sea Disaster,USA,Sea Disaster,
1944,1885.07.26.b,1885,Sea Disaster,USA,Sea Disaster,
1945,1885.07.26.a,1885,Sea Disaster,USA,Sea Disaster,
1946,1884.08.28.R.,1884,Unprovoked,USA,Unprovoked,
1947,1883.12.18.R,1883,Unprovoked,USA,Unprovoked,
1948,1883.10.19.R,1883,Unprovoked,USA,Unprovoked,
1949,1883.00.00.c,1883,Unprovoked,USA,Unprovoked,
1950,1883.00.00.a,1883,Unprovoked,USA,Unprovoked,
1951,1882.00.00.b,1882,Unprovoked,USA,Unprovoked,
1952,1881.09.05,1881,Unprovoked,USA,Unprovoked,
1953,1881.08.12,1881,Unprovoked,USA,Unprovoked,
1954,1881.06.13,1881,Unprovoked,USA,Unprovoked,
1955,1880.07.25,1880,Boating,USA,Boating,
1956,1879.07.03,1879,Unprovoked,USA,Unprovoked,
1957,1879.00.00,1879,Unprovoked,USA,Unprovoked,
1958,1878.09.14.R,1878,Provoked,USA,Provoked,
1959,1878.08.09,1878,Unprovoked,USA,Unprovoked,
1960,1878.08.08,1878,Unprovoked,USA,Unprovoked,
1961,1876.10.13.R,1876,Unprovoked,USA,Unprovoked,
1962,1876.06.04.R,1876,Unprovoked,USA,Unprovoked,
1963,1874.07.15.R,1874,Unprovoked,USA,Unprovoked,
1964,1874.07.15,1874,Unprovoked,USA,Unprovoked,
1965,1873.07.28,1873,Provoked,USA,Provoked,
1966,1872.04.03.R,1872,Unprovoked,USA,Unprovoked,
1967,1871.08.29.R,1871,Unprovoked,USA,Unprovoked,
1968,1871.08.00,1871,Provoked,USA,Provoked,
1969,1870.07.27,1870,Unprovoked,USA,Unprovoked,
1970,1866.07.09.R,1866,Unprovoked,USA,Unprovoked,
1971,1865.09.02,1865,Unprovoked,USA,Unprovoked,
1972,1865.07.14.R,1865,Unprovoked,USA,Unprovoked,
1973,1864.10.02,1864,Sea Disaster,USA,Sea Disaster,
1974,1864.08.12,1864,Unprovoked,USA,Unprovoked,
1975,1863.09.13.R,1863,Unprovoked,USA,Unprovoked,
1976,1863.07.09,1863,Provoked,USA,Provoked,
1977,1862.00.00.b,1862,Unprovoked,USA,Unprovoked,
1978,1860.08.01,1860,Unprovoked,USA,Unprovoked,
1979,1859.03.16,1859,Unprovoked,USA,Unprovoked,
1980,1858.01.14.R,1858,Unprovoked,USA,Unprovoked,
1981,1857.05.05,1857,Unprovoked,USA,Unprovoked,
1982,1855.09.30,1855,Sea Disaster,USA,Sea Disaster,
1983,1853.09.28,1853,Unprovoked,USA,Unprovoked,
1984,1853.07.13.R,1853,Unprovoked,USA,Unprovoked,
1985,1853.00.00.c,1853,Unprovoked,USA,Unprovoked,
1986,1853.00.00.a,1853,Unprovoked,USA,Unprovoked,
1987,1852.08.00,1852,Unprovoked,USA,Unprovoked,
1988,1852.00.00,1852,Unprovoked,USA,Unprovoked,
1989,1851.03.08.R,1851,Unprovoked,USA,Unprovoked,
1990,1851.00.00,1851,Unprovoked,USA,Unprovoked,
1991,1850.10.21,1850,Unprovoked,USA,Unprovoked,
1992,1849.06.08.b,1849,Unprovoked,USA,Unprovoked,
1993,1849.06.08.a,1849,Unprovoked,USA,Unprovoked,
1994,1848.08.31,1848,Unprovoked,USA,Unprovoked,
1995,1847.09.10,1847,Unprovoked,USA,Unprovoked,
1996,1847.07.03.R,1847,Unprovoked,USA,Unprovoked,
1997,1847.00.00.a,1847,Unprovoked,USA,Unprovoked,
1998,1845.09.10.R,1845,Unprovoked,USA,Unprovoked,
1999,1845.07.31.R,1845,Unprovoked,USA,Unprovoked,
2000,1842.07.13,1842,Unprovoked,USA,Unprovoked,
2001,1842.07.06,1842,Provoked,USA,Provoked,
2002,1840.07.22.R,1840,Unprovoked,USA,Unprovoked,
2003,1837.09.03,1837,Unprovoked,USA,Unprovoked,
2004,1837.07.00,1837,Unprovoked,USA,Unprovoked,
2005,1831.08.24,1831,Boat,USA,Boating,
2006,1830.07.26,1830,Unprovoked,USA,Unprovoked,
2007,1829.06.10,1829,Unprovoked,USA,Unprovoked,
2008,1828.00.00,1828,Unprovoked,USA,Unprovoked,
2009,1817.06.24,1817,Unprovoked,USA,Unprovoked,
2010,1816.09.03.R,1816,Unprovoked,USA,Unprovoked,
2011,1810.09.15,1810,Unprovoked,USA,Unprovoked,
2012,1806.04.24,1806,Sea Disaster,USA,Sea Disaster,
2013,1803.05.17,1803,Sea Disaster,USA,Sea Disaster,
2014,1780.08.08,1780,Unprovoked,USA,Unprovoked,
2015,1779.00.00,1779,Unprovoked,USA,Unprovoked,
2016,1771.07.12.R,1771,Unprovoked,USA,Unprovoked,
2017,1751.07.27,1751,Unprovoked,USA,Unprovoked,
2018,1642.00.00,1642,Unprovoked,USA,Unprovoked,
2019,ND-0148,2009,Unprovoked,USA,Unprovoked,2000.0
2020,ND-0136,2012,Unprovoked,USA,Unprovoked,2010.0
2021,ND-0133,1908,Unprovoked,USA,Unprovoked,1900.0
2022,ND-0123,2009,Unprovoked,USA,Unprovoked,2000.0
2023,ND-0122,1994,Unprovoked,USA,Unprovoked,1990.0
2024,ND-0109,2006,Unprovoked,USA,Unprovoked,2000.0
2025,ND.0087,1975,Provoked,USA,Provoked,1970.0
2026,ND.0083,1963,Unprovoked,USA,Unprovoked,1960.0
2027,ND.0078,1902,Unprovoked,USA,Unprovoked,1900.0
2028,ND.0060,1959,Unprovoked,USA,Unprovoked,1950.0
2029,ND.0056,1958,Unprovoked,USA,Unprovoked,1950.0
2030,ND.0019,1921,Unprovoked,USA,Unprovoked,1920.0
2031,ND.0014,1916,Unprovoked,USA,Unprovoked,1910.0
2032,ND.0010,1862,Unprovoked,USA,Unprovoked,
2033,ND.0003,1900,Unprovoked,USA,Unprovoked,
